NU_ANO_CENSO;CODE;NAME;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_FUNCIONARIOS
2018;53010019;CED 619 DE SAMAMBAIA;10;1;15/02/2018;22/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;22;22;120
2018;53010027;CEF 504 DE SAMAMBAIA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;67
2018;53010060;EC 512 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;79
2018;53010078;JOAO E MARIA - ESC DE EDUC INTEGRAL;99;1;06/02/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;22
2018;53010086;C INTEG OFICINA DO SABER;99;1;25/01/2018;08/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;16
2018;53010124;ESC ALENCAR;99;1;22/01/2018;06/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;18;12;20
2018;53010159;COL NOVOS CAMINHOS;99;1;08/02/2018;17/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;5;8
2018;53010221;SEMPRE MAT E PRE-ESC;99;1;29/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;11
2018;53010264;CE LOGOS;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;31;28;59
2018;53010361;COL ALUB - SEDE I;99;1;31/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;23;23;58
2018;53010370;COL SECULO XXI;99;1;29/01/2018;22/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;13;33
2018;53010426;CE ISAAC NEWTON;99;1;05/02/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;63
2018;53007433;ESC ASA DELTA;99;3;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015398;IFB - CAMPUS TAGUATINGA CENTRO;;3;;;5;5301;53001;53;5300108;530010805;1;1;;;
2018;53068017;EC 02 DE VICENTE PIRES;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;70
2018;53068025;EC 09 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;86
2018;53068033;CEI 04 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;4;4;25
2018;53068041;EC 17 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;14;77
2018;53068050;EC 16 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;68
2018;53068068;CED DONA AMERICA GUIMARAES;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;141
2018;53068076;EC 02 DO ARAPOANGA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;100
2018;53068084;EC 15 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;71
2018;53068092;CED 01 DO RIACHO FUNDO II;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;106
2018;53068106;CEF 02 DO RIACHO FUNDO II;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;17;17;69
2018;53068114;CEF 27 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;69
2018;53068122;CEF 28 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;25;25;91
2018;53068130;EC 66 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;105
2018;53068149;CEF 32 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;84
2018;53068157;CEF 02 DA ESTRUTURAL;9;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;26;121
2018;53011759;COL PROGRESSAO;99;1;23/01/2018;06/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;15
2018;53011783;ESC MASTER;99;1;29/01/2018;15/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;14;14;32
2018;53011791;C INTEGRADO EXCELSUS;99;1;29/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;10;16
2018;53088034;OBRA SOCIAL NOSSA SENHORA DE FATIMA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005589;INST MONTE HOREBE SOBRADINHO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014600;EC 404 DO RECANTO DAS EMAS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;74
2018;53015100;ESC DE EDUC INF DANNY;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;16
2018;53015800;INST DE EDUC LUIZ HERMANI;7;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;31
2018;53016300;CEPI JATOBA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;40
2018;53016700;CEPI SUCUPIRA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;31
2018;53017200;ESC INF MEU PEQUENO PRINCIPE;99;1;22/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;21
2018;53018800;EDUCANDARIO JOSE DE ALENCAR - EDUCAR;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;40
2018;53027000;COL ALUB - SEDE II;99;1;31/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;19;19;103
2018;53036000;COL PASSOS DO SABER;99;1;01/02/2018;15/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;3;4
2018;53042000;ESC AGUA VIVA;99;1;05/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;10
2018;53056000;COL OLIMPO;99;1;23/01/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;52;52;206
2018;53012615;CEI 416-516 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;52
2018;53012623;CEM 404 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;102
2018;53012631;CEP - ESC TECNICA DE PLANALTINA;6;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;155
2018;53012666;CEF BONSUCESSO;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;8;8;47
2018;53012674;CR PIONEIRA DA VILA PLANALTO;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;43
2018;53012682;ESC C COMUNITARIO DA CRIANCA;8;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;28;28;164
2018;53012690;C DE CONVIVENCIA E EDUCACAO INFANTIL SAGRADA FAMILIA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;12;12;53
2018;53016130;C UNIVERSITARIO DE BRASILIA - TAGUATINGA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008758;COL EVANGELICO AMIGOS DO PAI;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53062000;CR RECANTO FELIZ;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001320;COL MADRE CARMEN SALLES;99;1;29/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;39;36;149
2018;53001338;COL MARISTA DE BRASILIA - EDUC INF E ENS FUND;99;1;29/01/2018;04/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;58;58;257
2018;53001346;COL MARISTA DE BRASILIA - ENSINO MEDIO;99;1;29/01/2018;29/11/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;34;16;120
2018;53001354;COL MILITAR DE BRASILIA;;1;05/02/2018;30/11/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;89;75;550
2018;53001362;COL NOTRE DAME;99;1;25/01/2018;04/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;35;29;143
2018;53001389;COL SAGRADO CORACAO DE MARIA;99;1;31/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;32;32;183
2018;53013352;COL MILITAR DOM PEDRO II;98;1;06/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;41;41;362
2018;53013360;ASSOC DE PAIS E AMIGOS DEFICIENTES AUDITIVOS - APADA - DF;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;10
2018;53013379;COL CANTINHO DO SABER;99;1;05/02/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;10;18
2018;53013387;C EDUCATIVO PASSIONISTA MAE DA SANTA ESPERANCA;99;1;29/01/2018;08/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;28;28;69
2018;53013395;ESC E RECREACAO GENTE QUE CRESCE;99;1;05/02/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;8
2018;53013425;INST TECNICO EDUCACIONAL MADRE TERESA;99;1;01/01/2018;31/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;550
2018;53013433;COL TEMPO REAL;99;1;01/02/2018;15/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;7;8
2018;53013441;CED CETESI;99;1;29/01/2018;18/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;122
2018;53013450;INSEF - INST DE EDUC FENIX;99;1;29/01/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;14;13;51
2018;53013476;COL ISAAC NEWTON;99;1;05/02/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;47
2018;53013484;EC 104 DE SAO SEBASTIAO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;72
2018;53013492;EC BASEVI;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;8;8;45
2018;53009843;ESC MAT E JI MATITA PERE;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53016068;C UNIVERSITARIO DE BRASILIA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002008;ESC FUND ALVACIR VITE ROSSI;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;18;17;54
2018;53014170;EDUCANDARIO DE MARIA;99;1;15/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;35;23;80
2018;53014189;EDUCANDARIO DE MARIA - EDUC INF;99;1;29/01/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;16
2018;53014227;CEF 03 DO PARANOA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;109
2018;53014235;EC 100 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;80
2018;53014243;CE ARTE E MANHA - CENAM;99;1;02/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;9
2018;53014260;CEF 602 DO RECANTO DAS EMAS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;20;108
2018;53014278;EC VALE VERDE;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;3;3;19
2018;53014286;EC 303 DE SAO SEBASTIAO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;15;70
2018;53014294;CEF 418 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;22;22;96
2018;53014308;CED POMPILIO MARQUES DE SOUZA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;113
2018;53014316;CED VALE DO AMANHECER;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;15;62
2018;53014324;ESC BEM-ME-QUER;99;1;25/01/2018;15/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;46
2018;53014332;COL MULTIPLO;99;1;01/02/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;12;25
2018;53014340;COL MEGA;99;1;05/02/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;20;16;30
2018;53013956;CR GOTINHA DE LUZ;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53087003;CED SANTOS DUMONT - CESAN;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014065;CE CONSTRUINDO O FUTURO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015584;CEF 04 DO PARANOA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;48
2018;53015606;INST PAZ E VIDA;8;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;10;50
2018;53015614;CR MAGIA DOS SONHOS;6;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;27
2018;53015622;CR PASTOR FRANCISCO MIRANDA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;39
2018;53015630;CED BANDEIRANTES - CEBAN;99;1;04/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;2;2;20
2018;53015649;CEI DIDASCALHO SAO JOSE OPERARIO;9;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;5;26
2018;53015665;COL MADRE TERESA;99;1;29/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;40
2018;53015673;ESC ANA CLARA;99;1;29/01/2018;17/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;17;10;20
2018;53015681;COL ROGACIONISTA SOCIAL SANTO ANIBAL;99;1;29/01/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;4;16
2018;53015690;CEAV JR AGUAS CLARAS - CED ALMEIDA VIEIRA JUNIOR AGUAS CLARAS;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;20;20;60
2018;53015703;CR BEBE CONFORTO;99;1;09/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;5;24
2018;53015711;C DE EDUC INF LUVA LULU - CEILL;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;4;11
2018;53015720;ESC LAZER E ARTE;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;8;14
2018;53015738;INST SERRANO;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;9;15
2018;53015126;ESC DE EDUC INF PEQUENO REINO - CEREI;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53009991;ESC CASTELINHO FELIZ;99;3;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53007484;COL OSWALDO CRUZ;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010825;ESC ROCHA FIRME;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014510;ESC ACEMISTA DE EDUC INF ESPACO DA CRIANCA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53059000;CR MARIA DE NAZARE;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;5;31
2018;53065000;CEI SONHO DE CRIANCA - CEISC;3;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;22;22;121
2018;53085000;COBIAN - COL BIANGULO;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;16;16;45
2018;53004167;CEI 05 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;5;39
2018;53004175;EC 27 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;23;17;107
2018;53004183;CEI 01 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;49
2018;53004191;EC 29 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;8;58
2018;53004205;CEI 02 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;43
2018;53004213;EC 39 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;12;71
2018;53004221;CEF 19 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;13;78
2018;53004230;EC 41 DE TAGUATINGA;3;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;13;92
2018;53004248;EC 42 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;16;70
2018;53004256;CEF 17 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;17;15;72
2018;53004264;EC 45 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;15;67
2018;53004272;EC 46 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;9;60
2018;53001397;COL SANTA ROSA;99;1;01/02/2018;06/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;25;23;126
2018;53001419;CR E PRE-ESC FUNDACAO CABO FRIO;99;1;22/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;180
2018;53001427;CRESCA C DE REALIZACAO CRIADORA - ESC DE EDUC BASICA;99;1;03/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;51
2018;53001435;EC DA VILA DO RCG;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;4;4;27
2018;53001443;CEF 102 NORTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;8;60
2018;53001451;EC 102 SUL;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;47
2018;53001460;CEF 104 NORTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;52
2018;53001478;EC 106 NORTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;43
2018;53005430;C INTEGRADO DE ATENCAO MATERNO INF - CIAMI;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005252;CEI 01 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;54
2018;53005260;JI MENINO JESUS;4;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;12;12;60
2018;53005309;CAIC JULIA KUBITSCHEK DE OLIVEIRA;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;40;40;167
2018;53005317;CED ARCO IRIS - CEAI;99;1;30/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;13;29
2018;53005333;CEF 01 DE SOBRADINHO;5;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;76
2018;53005341;CED 03 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;26;97
2018;53002016;ESC GOLFINHO DOURADO;99;1;29/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;18;18;35
2018;53002024;COL LOGOSOFICO GONZALEZ PECOTCHE - UNIDADE BRASILIA;99;1;30/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;12;12;95
2018;53002032;COL MORAES REGO;99;1;05/02/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;21;21;100
2018;53002040;ESC MARIA MONTESSORI - EF;99;1;30/01/2018;06/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;43;42;301
2018;53002067;ESC FRANCISCANA NOSSA SRA DE FATIMA;99;1;05/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;40;40;130
2018;53002075;COL SANTO ANTONIO;99;1;25/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;60;60;152
2018;53002083;ESC PEDACINHO DO CEU - ASA NORTE;99;1;27/01/2018;08/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;13;70
2018;53002105;CED PIA MATER;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;25;25;94
2018;53002121;ESC TECNICA DE SAUDE DE BRASILIA - ETESB;13;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;5;5;28
2018;53002130;ESC TECNICA DE SAUDE;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;20
2018;53002148;ESC MENINOS E MENINAS DO PARQUE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;26
2018;53002156;ESC INF CICERO PEREIRA;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;44
2018;53002164;SIGMA L2 NORTE;99;1;24/01/2018;19/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;42;42;150
2018;53006160;CEF 04 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;19;144
2018;53002881;EC 10 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;10;36
2018;53002890;EC 12 DO GAMA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;10;59
2018;53002903;JI 03 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;42
2018;53002911;EC 14 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;53
2018;53002920;EC 15 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;63
2018;53002938;EC 16 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;41
2018;53002946;EC 17 DO GAMA;2;1;16/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;9;55
2018;53002954;EC 18 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;13;60
2018;53002962;EC 19 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;12;60
2018;53002970;JI 02 DO GAMA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;57
2018;53002989;EC 21 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;50
2018;53002997;EC 22 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;59
2018;53003004;CEF 03 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;19;120
2018;53003012;JI 05 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;41
2018;53003020;EC 28 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;8;40
2018;53012658;OBRAS SOCIAIS DA PAROQUIA SAO SEBASTIAO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014669;COL JK GAMA - UNIDADE II;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53068165;EC 02 DA ESTRUTURAL;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;77
2018;53068173;EC 831 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;61
2018;53068181;CED 310 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;98
2018;53068190;EC 01 DO PORTO RICO;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;11;50
2018;53068203;EC 02 DO ITAPOA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;60
2018;53068211;CEF MIGUEL ARCANJO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;19;93
2018;53068220;EC DOM BOSCO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;44
2018;53068238;EC VILA BURITIS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;21;71
2018;53068254;C SOCIAL COMUNITARIO TIA ANGELINA;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;11;11;61
2018;53081013;COL GAMALIEL;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;9;22
2018;53081021;ESC ESTRELA GUIA;99;1;30/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;10
2018;53082001;COL IMPACTO;99;1;07/02/2018;19/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;27;27;42
2018;53082028;ESC DO ENS BASICO PINGUE PONGUE;99;1;07/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;10
2018;53083008;TIO PATINHAS ESC DE EDUC INF;99;1;01/02/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;4;4;13
